0       0       0       0       0       0       0
3.0854745875e-03	5.1009120034e+02	4.8882259167e+02	-5.2601589127e+00	-2.5598569886e+01	5.0589082123e+00	4.1209698217e+00
3.1021528285e-03	5.0980427853e+02	4.8798885954e+02	-4.6598788573e+00	-2.5420167146e+01	5.0665949584e+00	4.1178880073e+00
3.1188310696e-03	5.0904734383e+02	4.8652770200e+02	-3.8979330586e+00	-2.5384021761e+01	5.0755505614e+00	4.1112846205e+00
3.1355093106e-03	5.0830456066e+02	4.8508901551e+02	-3.1511985306e+00	-2.5317111064e+01	5.0857533432e+00	4.1012522387e+00
3.1521875516e-03	5.0803702632e+02	4.8429161730e+02	-2.5880565501e+00	-2.5054796424e+01	5.0971801248e+00	4.0878850205e+00
3.1688657926e-03	5.0849297160e+02	4.8446866618e+02	-2.2991665920e+00	-2.4509175931e+01	5.1098059554e+00	4.0712793527e+00
3.1855440336e-03	5.0960764752e+02	4.8553343611e+02	-2.2609834373e+00	-2.3705102558e+01	5.1236038524e+00	4.0515337342e+00
3.2022222746e-03	5.1103338054e+02	4.8701971713e+02	-2.3467659964e+00	-2.2769302888e+01	5.1385449395e+00	4.0287487128e+00
3.2189005156e-03	5.1228615248e+02	4.8827850596e+02	-2.3800830496e+00	-2.1877535363e+01	5.1545991087e+00	4.0030266216e+00
3.2355787567e-03	5.1294708117e+02	4.8874829739e+02	-2.2083223794e+00	-2.1182000540e+01	5.1717357545e+00	3.9744709115e+00
